video_id,channelTitle,title,description,tags,publishedAt,duration,definition,caption,viewCount,likeCount,favoriteCount,commentCount
d3IVxdg23XY,Jenny Damm,Miss Lilli's Life 2,"Lilli, 8 months, trains agility, sheep herding and tricks.","['jenny', 'damm', 'lotus', 'education', 'lilli', 'away', 'to', 'me']",2012-02-17T21:02:54Z,PT4M22S,sd,false,4660,24,0,2
nKNZvSLwMtY,Jenny Damm,Miss Lilli's X-mas movie 2011,Lilli as little Santa and Jenny as a ginger cookie. ;o),"['jenny', 'damm', 'nettan', 'lotus', 'education', 'agility', 'lilli']",2011-12-23T10:13:12Z,PT4M54S,sd,false,5966,46,0,7
cdfRqBWamqs,Jenny Damm,Lotus,"My best friend became over 15 years, he was an amazing dog... This song was our song and I love it.","['jenny', 'damm', 'nettan', 'lotus', 'education', 'agility', 'saltsjöborgs']",2011-10-15T03:27:26Z,PT4M25S,sd,false,2312,34,0,1
i-qR9Q0v6jg,Jenny Damm,Miss Lilli's Life,"Lilli is almost four months now. She is as great as she was right from the start, we love her! Sometimes she is a real ""pain in the ass..."", but that's what we wanted..! ;o)","['Lilli', 'jenny', 'damm', 'nettan', 'lotus', 'education', 'agility', 'britt', 'perez']",2011-09-26T22:41:11Z,PT3M19S,sd,false,3207,27,0,1
Y7e0v2D1r60,Jenny Damm,Miss Lilli's Life - trailer,A trailer for a coming video!,"['lilli', 'agility', 'lotus education', 'jenny damm']",2011-09-26T11:02:33Z,PT49S,sd,false,1357,9,0,0
ECe95aQC6q8,Jenny Damm,"EO 2011 - Jenny Damm & Ina, 4th place","Agility EO in Bad Hall, Austria 2011. Jenny Damm & Ina's qualification runs and final.","['+jenny', 'damm', '+ina', '+eo', 'lotuseducation']",2011-08-08T10:11:20Z,PT2M53S,sd,false,3565,25,0,1
PSSdorotm84,Jenny Damm,Lillis first days,"Our (Nettan's and mine) new puppy's first days with us. What a fantastic little dog, we love her!!","['+jenny', 'damm', '+agility', '+lilli', '+nettan', '+lotuseducation', '+clicker']",2011-08-08T05:29:49Z,PT4M41S,sd,false,1717,16,0,2
3R0Qg1KesiQ,Jenny Damm,Jenny Damm-Nordseeturnier-without sound,"The video from the German competition, but without sound. I don't like it since I put alot of energy to make the music and pictures fit together... But this one is for those who couldnt see the first one!","['Nordseeturnier', 'without', 'sound']",2011-06-30T22:11:15Z,PT4M40S,sd,false,1392,5,0,0
n5JfMj9gsc8,Jenny Damm,"Jenny Damm- Ina, agility SM 2011",,"['SM', '2011']",2011-06-25T13:22:42Z,PT4M16S,sd,false,12750,58,0,9
awzWjEhTpO4,Jenny Damm,"Jenny Damm - agility, Nordseeturnier 2011",,"['Nordseeturnier', '2011']",2011-06-25T13:10:29Z,PT4M40S,sd,false,1631,6,0,1
vSNRSFT3rok,Jenny Damm,Lotus 15 years,A tribute to my fantastic Lotus on his 15th birthday the 26th of May!,"['jenny', 'damm', 'lotus']",2011-05-26T04:58:36Z,PT3M21S,sd,false,1786,16,0,6
Mt6xVHKeSf8,Jenny Damm,Jenny Damm & Ogin - qualifications 2011,"Jenny Damm with Ogin, qualifications for the Swedish agility team 2011","['jenny damm', 'lotus education', 'ogin', 'qualifications', 'agility', 'border collie']",2011-05-25T12:26:04Z,PT5M35S,sd,false,1421,7,0,2
eLyfkSKPMIg,Jenny Damm,Jenny Damm & Ina qualifications 2011,Swedish qualifications for national team in agility. Jenny and Ina.,"['jenny damm', 'ina', 'agility', 'lotuseducation', 'hundar. clicker']",2011-05-21T22:58:06Z,PT5M55S,sd,false,2750,24,0,4
aigy2HrDxeI,Jenny Damm,Ina Oxelösund 2011, ,"['Ina', 'Oxelösund', '2011']",2011-05-17T11:59:32Z,PT2M12S,sd,false,620,6,0,0
VxTShG4HSkY,Jenny Damm,Jenny Damm agility Tranås 2011,"The four different classes from last weekends  agility show, one dog for each course. In the end there are some slow motion analysis for some parts.","['Jenny', 'Damm', 'agility', 'Tranås', '2011']",2011-05-04T19:26:41Z,PT5M12S,sd,false,4168,24,0,1
YIwmXP5rQDU,Jenny Damm,"Agility - Jenny Damm, Gåsahoppet 2011","Jenny runs agility with Elvis, Ina and Ogin","['Jenny damm', 'lotus education', 'elvis', 'Ina', 'ogin', 'agility', 'border collie', 'hundar', 'nettan']",2011-04-24T18:04:11Z,PT4M14S,sd,false,2237,17,0,1
kFH_PP_lD04,Jenny Damm,Jenny Damm & Ina at Crufts 1.mp4,Jenny Damm & Ina at Crufts,"['Jenny', 'Damm', '&', 'Ina', 'at', 'Crufts', '1']",2011-03-23T07:35:35Z,PT6M37S,sd,false,3155,25,0,2
azUEk_u_zFg,Jenny Damm,MyDog2011-Jenny Damm,"Jenny runs with Elvis, Ina and Ogin on MyDog, the first agility competition for 2011. We haven't competed since WC in the beginning of October. An ok start but we were all four a bit ring-rusty...","['jenny damm', 'lotus education', 'ogin', 'elvis', 'ina', 'mydog', 'agility dog training', 'border collie']",2011-01-09T21:18:50Z,PT3M5S,sd,false,4102,10,0,0
JBZ6hO-QEks,Jenny Damm,Xmas video 2010,Jenny & all dogs at Lotus Education want to send you a special Christmas greeting card. Enjoy and take care!,"['Xmas video 2010', 'jenny damm', 'lotus education', 'lotus', 'elvis', 'ogin', 'zaa', 'ina', 'agility', 'border collie', 'clicker', 'tricks', 'lotushallen']",2010-12-13T11:07:02Z,PT7M52S,sd,false,2710,25,0,7
XeOzT0NoFT8,Jenny Damm,Lotushallen - without sound,A video from a training in the the indoor hall Lotushallen - without sound for those who can't see the first one...,"['Lotushallen', 'without', 'sound']",2010-10-10T20:27:37Z,PT3M8S,sd,false,1220,1,0,1
9dfl-pP2pwQ,Jenny Damm,Lotushallen,"Lotushallen is a new indoor training hall in Sweden.The surface, Matting Agility, is the best for both handler and dog and is made of a new type of vinyl carpet.",['Lotushallen'],2010-10-10T19:18:48Z,PT3M8S,sd,false,2661,11,0,0
AKnRoI6QN6o,Jenny Damm,Dog Training Camp 2010,"Jenny, Elin, Jocke o Johan tränar vallning o agility i Slättelynga","['dog', 'training', 'vallning', 'johan', 'lindahl', 'joakim', 'forsgren', 'elin', 'persson', 'jenny', 'damm', 'lotus', 'education', 'jl', 'hundkurser', 'elvis']",2010-07-21T07:13:09Z,PT4M15S,sd,false,1912,4,0,4
6v5CXLbyIxM,Jenny Damm,Qualification for the Swedish agility team 2010 - Elvis,Jenny Damm runs with Elvis in the Swedish qualification for Agility WC and Nordic championship. Elvis got 2nd place after his daughter Ina :o),"['jenny damm', 'elvis', 'agility', 'landslagsuttagning', 'WC 2010', 'lotus', 'lotus education', 'bosön', 'agility-VM', 'Rieden']",2010-07-10T04:18:08Z,PT6M39S,sd,false,3650,11,0,3
KEn-Oe8swSI,Jenny Damm,Qualification for the Swedish agility team 2010 - Ina,"Jenny Damm & Ina, 1st place.
I run three dogs in the qualification... which means 18 runs, that's what I call an agility-weekend! :o)))","['jenny damm', 'agility', 'ina lotus education', 'border collie', 'landslagsuttagning', 'germany', 'agility WC 2010']",2010-07-09T15:00:59Z,PT6M42S,sd,false,3727,16,0,5
4XEicgOppSA,Jenny Damm,Agility SM 2010 - Swedish agility championship 2010,Jenny Damm runs with Ina and Elvis in the Swedish agility championship 2010,"['lotus education', 'agility SM', 'swedish agility championship']",2010-06-23T08:57:11Z,PT5M56S,sd,false,4288,8,0,2
KuY-xgEeGPU,Jenny Damm,"Agility competition, Tranås - May 2010.wmv","Jenny Damm competes with Elvis, Ogin and Ina the 8-9th of May 2010","['jenny damm', 'lotus', 'lotus education', 'elvis', 'ogin', 'ina', 'agility', 'dog training', 'hundar', 'border collie']",2010-06-13T16:50:33Z,PT4M59S,sd,false,1498,5,0,2
1pbXjk_XgOg,Jenny Damm,"Agility competition, Falkenberg - May 2010","Jenny Damm competes with Elvis, Ogin & Ina 14-15th of May 2010","['jenny damm', 'lotus', 'elvis', 'border collie', 'agility', 'falkenberg', 'lotuseducation', 'dog training', 'ina', 'ogin']",2010-06-07T06:47:07Z,PT5M18S,sd,false,995,4,0,2
T-AVlpjN24A,Jenny Damm,"Agility competition, Oskarshamn - May 2010","Some of the runs from the weekend 29-30th of May 2010, all of them with a proper course-walk! ;o)","['jenny damm', 'lotus', 'elvis', 'ina', 'ogin', 'agility', 'dog training', 'border collie']",2010-06-01T21:40:54Z,PT4M15S,sd,false,2395,8,0,2
1ZxcBTDYN98,Jenny Damm,"Why course walk...? Agility competition, Oskarshamn - May 2010",A video of jumping class 3 with three of the four dogs I ran there. I missed the cours walk...,"['jenny damm', 'lotus education', 'border collie', 'agility', 'ina', 'ogin', 'wilma', 'golden retriver']",2010-06-01T07:56:42Z,PT3M30S,sd,false,1337,8,0,2
GjLlGlwDAJE,Jenny Damm,Zaa-slalom 3,Now with eight pooles. And sun :o),"['zaa', 'jenny damm', 'agility', 'lotus education', 'slalom', 'weaves', 'clicker', 'klicker', 'dog training']",2010-04-24T06:04:57Z,PT4M55S,sd,false,2117,4,0,3
bFUTuJMLm5I,Jenny Damm,Zaa-slalom 1,"Day 3. This is the first slalom training I recorded with Zaa. It was supposed to come before day 4... but I forgot I had recorded it, found it in my computer yesterday...","['zaa', 'slalom', 'weaves', 'lotus education', 'jenny damm', 'lotus', 'clicker', 'klicker', 'dog training', 'agility']",2010-04-22T07:30:29Z,PT4M55S,sd,false,2465,6,0,0
mZZXhHuivHw,Jenny Damm,Zaa-slalom 2,Day 4. I have introduced the weaves for Zaa. With wires. Zaa is a great dog and wires is a great method!,"['jenny damm', 'zaa', 'agility training', 'slalom', 'weaves', 'clicker training', 'klicker', 'border collie', 'dogs', 'lotus education']",2010-04-20T22:36:22Z,PT4M7S,sd,false,1617,6,0,1
ysDian6peZY,Jenny Damm,"Agility competition, Croatia - March 2010","Runs from an agility competition in Pula, Croatia.","['ag', 'kroatien', '2010']",2010-03-15T18:28:39Z,PT7M40S,sd,false,1783,13,0,0
EeNm07vZX2k,Jenny Damm,agilitymattan,Den nya agilitymattan!,['agilitymattan'],2010-03-15T17:51:15Z,PT2M44S,sd,false,1030,0,0,0
au5wVhj5v8A,Jenny Damm,"Agility competition, Denmark 2010-02-20","Indoors competition in Denmark with Ogin and Ina, February 2010","['jenny damm', 'Lotus education', 'agility', 'vallensbaek', 'border collie', 'ogin', 'ina', 'dog training']",2010-03-01T10:51:30Z,PT2M53S,sd,false,1447,9,0,3
NjP0eNAlwdc,Jenny Damm,"Lotus, still going strong!","The old World Champion Lotus, now 14 yrs, is still going strong! 11 days ago he got lost in the wood and spent 18 hrs in the cold snow by him self. No big deal for Lotus, he wasn't affected at all and he didn't really understand the great stir about his long walk... ;o) Thank you all people who cared about us and helped me to find him again!
Lotus is a very special dog for me. Not only for his performances and results but also for his great personality!","['lotus', 'jenny damm', 'border collie', 'agility', 'dog training', 'tricks', 'trix', 'lotus education', 'clicker']",2010-02-28T08:04:36Z,PT4M30S,sd,false,2716,27,0,13
LLV91zgz24Y,Jenny Damm,"Elvis on ""My Dog"" - Agility competition January 2010","Elvis on ""My Dog 2010""","['jenny', 'damm', 'elvis', 'agility', 'border', 'collie', 'lotuseducation']",2010-01-12T21:32:59Z,PT1M10S,sd,false,1451,4,0,2
aKtj9iKONpw,Jenny Damm,Mama Mia! - Ogin on My Dog - Agility competition January 2010,Jenny gets lost in course... poor Ogin... ;o),"['jenny', 'damm', 'ogin', 'agility', 'my', 'dog']",2010-01-11T22:25:30Z,PT1M34S,sd,false,3027,9,0,3
0gDGpyTdBw0,Jenny Damm,X-mas video 2009,Lotus Education wishes Merry X-mas! A video with some training and fun :o) ;o),"['jenny', 'damm', 'lotuseducation', 'lotus', 'elvis', 'ogin', 'zaa', 'ina', 'dog', 'training', 'border', 'collie', 'hundar', 'träning', 'trix', 'vallning']",2009-12-20T16:06:43Z,PT8M7S,sd,false,1540,9,0,5
v2EUsPRvmbo,Jenny Damm,The right choice!,Jenny Damm trains choices between tunnel and A-frame with Elvis and Ogin.,"['jenny', 'damm', 'lotuseducation', 'lotus', 'contacts', 'agility', 'dogs', 'hundar', 'hundträning', 'dogtraining', 'border', 'collies', 'choice', 'discrimination']",2009-12-08T15:25:26Z,PT3M55S,sd,false,4301,25,0,2
b-ZvEpplUOs,Jenny Damm,Zaa - contacts1.wmv,Jenny Damm trains contacts with her 10 months old border collie Zaa. It's the first time with the whole plank!,"['border', 'collie', 'Zaa', 'jenny', 'damm', 'agility', 'contacts', 'clicker', 'klicker', 'hundar', 'lotus', 'lotuseducation', 'kontaktfält', 'target', 'nose-touch']",2009-11-26T17:48:05Z,PT3M38S,sd,false,2595,9,0,1
wQYtxcNspoI,Jenny Damm,garden training 2,Jenny Damm trains with her own dogs and her friend Nettan's dog. Agility training and trix in Nettans garden. Batman is the camera man :o),"['agility', 'jenny', 'damm', 'garden', 'training', 'border', 'collie', 'dog', 'hundträning', 'lotus', 'elvis', 'ogin', 'zaa', 'ina', 'clicker', 'klicker']",2009-11-16T22:28:36Z,PT9M53S,sd,false,8727,68,0,5
5asS8VFZ27g,Jenny Damm,Garden training 2009,"Jenny Damm is training with a friends and her own dogs in the friends garden. Agility, trix and play! Her friends son is the camera man... :o)","['jenny', 'damm', 'border', 'collie', 'dogs', 'hundar', 'agility', 'trix', 'tricks', 'play', 'animals', 'lotus', 'elvis', 'ogin', 'zaa', 'ina']",2009-10-09T13:04:11Z,PT9M7S,sd,false,4685,21,0,
xNYH7nKnq5g,Jenny Damm,Ogin jumping 2 - 090517,Ogin runs jumping class 2 in Sjöbo,"['jenny', 'damm', 'ogin', 'agility', 'dogs', 'hundar', 'dog', 'training', 'border', 'collie', 'lotus', 'lotuseducation', 'hundträning']",2009-05-19T22:44:34Z,PT1M22S,sd,false,3592,9,0,1
MoLntzxcFUI,Jenny Damm,Ogin training April 09 2,Ogin continues his agility training. Focus on tunnel entries.,"['Ogin', 'agility', 'jenny', 'damm', 'border', 'collie', 'dogs', 'hundar', 'lotus', 'education', 'träning', 'hundträning']",2009-05-07T21:21:23Z,PT4M31S,sd,false,4232,21,0,2
2A2JQio5QlQ,Jenny Damm,Elvis agility 090314,"Elvis agility class, Linköping 090314","['elvis', 'agility', 'jenny', 'damm']",2009-03-16T10:27:56Z,PT45S,sd,false,1977,4,0,4
3lrrsu34X2U,Jenny Damm,Elvis jump 090314,"Elvis jumpers class, Linköping 090314","['elvis', 'agility', 'jenny', 'damm', 'linköping']",2009-03-16T10:20:04Z,PT56S,sd,false,1445,3,0,1
bCBm2yN_KgU,Jenny Damm,Ina jump 3 Dk 0902,"Ina, an Elvis daughter, runs jump 3, Vallensbaek, Denmark 090221","['Ina', 'jenny', 'damm', 'lotus', 'education', 'elvis', 'agility', 'border', 'collie', 'dog', 'training', 'vallensbaek', 'denmark']",2009-02-25T13:33:25Z,PT1M14S,sd,false,1499,9,0,1
L1fjfjbJZ9E,Jenny Damm,"Ogin, jump 1, Dk, 0902","Ogin runs jumpers class in Vallensbaek, Denmark 090221","['jenny', 'damm', 'ogin', 'agility', 'border', 'collie', 'dog', 'training', 'jumpers', 'denmark', 'vallensbaek', 'lotus', 'education']",2009-02-25T13:09:09Z,PT1M8S,sd,false,1545,3,0,2
ViWoEGx6NRU,Jenny Damm,Some more trix - Feb 09,"Jenny is training some trix with Lotus, Elvis and Ogin.","['Jenny', 'damm', 'lotus', 'elvis', 'ogin', 'trix', 'dog', 'training', 'border', 'collies', 'clicker']",2009-02-13T11:51:17Z,PT3M38S,sd,false,2082,8,0,7
otBAmiJ9hQ8,Jenny Damm,Agility competition Denmark Dec 08,Jenny Damm competes with Elvis and Ogin. It's Ogins first trial!,"['Jenny', 'damm', 'agility', 'dog', 'training', 'ogin', 'elvis', 'border', 'collie', 'dogs', 'jumping', 'denmark']",2008-12-28T00:53:07Z,PT3M14S,sd,false,2932,9,0,0
aajeby-O_c0,Jenny Damm,Ogin Counts,Ogin maths,"['jenny', 'damm', 'ogin', 'agility', 'contacts', 'dog', 'training', 'border', 'collie', 'animals', 'dogs']",2008-12-20T12:26:57Z,PT37S,sd,false,2225,7,0,0
S9G20gywU08,Jenny Damm,Ogin Christmas video,Ogin practise and plays!,"['Jenny', 'Damm', 'Ogin', 'agility', 'walks', 'weaves', 'contacts', 'dogwalk', 'border', 'collie', 'dogs', 'training']",2008-12-15T22:54:35Z,PT2M49S,sd,false,2042,10,0,3
q9TuYjTipgE,Jenny Damm,Elvis weaves,Weave practise with Elvis,"['weave', 'border', 'collies', 'Jenny', 'Damm', 'agility', 'dogs', 'training', 'fun', 'speed', 'fast', 'amazing', 'poles']",2008-12-13T18:38:59Z,PT3M12S,sd,false,6702,45,0,14
W5c8wPppjzs,Jenny Damm,Ogin-independence and tricks,Some new steps in Ogins training. My pup is now almost 18 months old!,"['jenny', 'damm', 'ogin', 'agility', 'tricks', 'dog', 'training', 'hundar']",2008-12-02T00:49:54Z,PT3M43S,sd,false,2750,14,0,7
C_KWq9ypZNI,Jenny Damm,Elvis agility - Vallensbaek 0811,Two out of four runs this weekend. The two jumpers are unfortunately missing. We won three runs! :o) I have respect for my lovely dog!,"['agility', 'elvis', 'all', 'trade', 'Jenny', 'damm', 'vallensbaek']",2008-11-02T18:48:51Z,PT2M1S,sd,false,1661,5,0,5
cOQT1f8WL8A,Jenny Damm,Ogin entertains you!,"Ogin practise his favourite obstacles.
We have just started to train with all 12 weave-pooles. The dog-walk and sew-saw is now combined with other obstacles.","['Ogin', 'agility', 'weaves', 'Jenny', 'Damm', 'dog', 'training', 'dog-walk', 'sew-saw']",2008-09-17T21:40:42Z,PT3M44S,sd,false,3566,8,0,3
UapoXp-cAjg,Jenny Damm,Ogin weaves,"Ogin, 15 months, practise weave-entries","['Ogin', 'agility', 'weaves', 'Jenny', 'Damm', 'dog', 'training']",2008-09-17T19:03:01Z,PT2M52S,sd,false,3661,13,0,3
N4hP5zUDwE0,Jenny Damm,Ogin is herding - English version,"Ogin, 8 months, practise herding","['Jenny', 'damm', 'ogin', 'herding', 'vallning', 'bordercollie']",2008-02-24T09:09:42Z,PT2M50S,sd,false,1437,5,0,2
c3Sx-3_AzVQ,Jenny Damm,Ogin vallar,"Ogin, 8 months, is practising herding","['Jenny', 'damm', 'ogin', 'herding', 'vallning', 'border', 'collie']",2008-02-24T00:01:14Z,PT2M38S,sd,false,3072,4,0,3
Wa7jIUG24e4,Jenny Damm,Elvis - The movie,"Elvis, the best dog in the world (in Jenny's opinion!), shows what he use to do besides the agility.","['Jenny', 'damm', 'elvis', 'trix', 'sheep', 'herding', 'clicker', 'training']",2008-02-17T09:11:57Z,PT4M10S,sd,false,2566,5,0,0
80XJAkVeqY8,Jenny Damm,Ogin's trix-video,Jenny Damm practise trix with her 8 months old border collie Ogin,"['jenny', 'damm', 'ogin', 'trix', 'dogs', 'clicker']",2008-02-16T22:31:38Z,PT5M27S,sd,false,5366,16,0,5
JPNhQ0lPuSI,Jenny Damm,"Saltsjöborgs Lotus, world champion 2001","Jenny Damm and her lovely Lotus won the agility world championship 2001, Portugal","['jenny', 'damm', 'lotus', 'agility', 'wc', 'world', 'champion']",2008-02-12T20:06:22Z,PT2M32S,sd,false,12756,47,0,6
s-7nxX8ySMw,Jenny Damm,Lotus runs agility,"Jenny Damm and Lotus, which is still going strong, run a jumping class in Gundsölille, Denmark","['Jenny', 'damm', 'lotus', 'agility', 'danmark', 'gundsölille']",2008-02-12T17:37:40Z,PT47S,sd,false,896,2,0,1
vhTAjOEA2Sw,Jenny Damm,Elvis works with the sheep,Elvis works with the sheep,"['elvis', 'herding', 'jenny', 'damm', 'alltrade', 'sheep']",2008-02-12T11:01:26Z,PT2M9S,sd,false,2209,4,0,1
VmXZye69hTs,Jenny Damm,"Lotus, runs agility","Jenny Damm and Lotus, still going strong, run a jumping class in Gundsölille, Denmark","['Jenny', 'damm', 'lotus', 'agility', 'danmark', 'gundsölille']",2008-02-12T08:56:41Z,PT47S,sd,false,3245,4,0,2
n3aKu3q4SgM,Jenny Damm,Ogin practise contacts 8 months,Jenny Damm practise contacts with her eight months old bc Ogin. It's his first time indoors and with a dog barking right in front of him.,"['jenny', 'damm', 'ogin', 'agility', 'contacts']",2008-02-11T19:03:20Z,PT25S,sd,false,8935,9,0,1
kDXhBtN1hdo,Jenny Damm,Elvis runs agility-class,"Jenny Damm competes with Elvis in agility. Denmark, Gundsölille","['Jenny', 'damm', 'elvis', 'agility', 'gundsölille', 'danmark']",2008-02-09T19:05:30Z,PT55S,sd,false,4805,8,0,0
K3XbJioRyYk,Jenny Damm,Ogin practise agility 8 months,Jenny Damm practise foundation for agility with Ogin.,"['jenny', 'damm', 'ogin', 'agility']",2008-02-09T17:26:42Z,PT53S,sd,false,10340,29,0,5
KgTFXgKWXts,PointyFloppy,"Agility Training EP.38 - Ella Short Sequence, starting to add weaves",,,2022-08-09T04:03:29Z,PT1M23S,hd,false,14,1,0,0
5Do1MEQAiGY,PointyFloppy,Agility Training EP.37 - weaves at home,,,2022-07-09T09:32:32Z,PT1M7S,hd,false,23,0,0,0
6SytO1sw6TM,PointyFloppy,Agility Training EP.36 - Adding weaves to short sequence,,,2022-07-08T04:33:36Z,PT1M52S,hd,false,8,0,0,0
8W_9I4J2vPk,PointyFloppy,Agility Training EP.35 - Workshop with Elsa Soo,,,2022-07-06T12:39:53Z,PT1M45S,hd,false,2,0,0,0
dYlHQFE1Aec,PointyFloppy,Agility Training EP.34 - training for longer sequences,,,2022-06-13T12:56:01Z,PT40S,hd,false,17,2,0,1
igMG8FtEiLE,PointyFloppy,Agility Training EP.33 - Ella adding weaves to the sequence,,,2022-06-12T12:40:28Z,PT1M47S,hd,false,44,0,0,0
5oeznEwOKw8,PointyFloppy,Agility Training EP.32 part 2/2 - Mollie's short run before she got tired,,,2022-05-18T07:47:35Z,PT1M46S,hd,false,16,2,0,0
CBid6kLgBCA,PointyFloppy,Agility Training EP.32 part 1/2 - Ella Short Sequence,,,2022-05-16T13:31:14Z,PT2M41S,hd,false,60,3,0,1
I-TmTQhqB4g,PointyFloppy,Ella working on jumping with control,,,2022-05-09T12:29:07Z,PT34S,hd,false,477,7,0,0
GLO2CVo2A-U,PointyFloppy,Agiligy Training EP.31 - Much better control,,,2022-05-06T09:51:51Z,PT37S,hd,false,22,1,0,0
